## Unknown:

  ADSD_EventAuditLogFix: 0
  ADSD_LAPS_ShutdownMessageFix: 0
  ADSD_Netjoin_Reuse_Cleanup: 0
  ADSD_SecretsMemoryLeak: 0
  AICSettings: 0
  ALBStateCaptureRemoveAppsAndCompatTelemetry: 0
  AOAC: 4780066
  AOobeCortanaPage: 14169887
  AOobeEulaPage: 11958233
  AOobeHelloPages: 12364733
  AOobeKeyboardPage: 11958220
  AOobeLanguagePage: 11957961
  AOobeLocalAccount: 15533228
  AOobeOneDrivePage: 14492740
  AOobeReboot: 12007874
  AOobeRegionPage: 11958082
  AOobeWirelessPage: 13686876
  AOobeZdpPage: 12076160
  APODiagnostics: 5862853
  ATMFDTelemetry: 0
  AccountsControl_AccountShareApproval: 8359638
  AccountsControl_FixAccountsHassles: 7274147
  AccountsGroup_AddAccountNameSetting: 14610699
  AccountsGroup_FirstPartySilentEnumSecondarySSO: 12509893
  AccurateCaret: 17246832
  AcknowledgeReceiptOnLoad: 43200402
  AcrylicInputSwitcherDesktop: 13140185
  ActionCenterConvergedAudioPlayer: 8867227
  ActionCenterFlyoutHeight: 23203980
  ActionCenterNotification: 8598334
  ActiveDumpDefault: 0
  ActivityHistoryPage_CrashFix: 0
  Adam_FFL: 0
  AddAADUser: 10979852
  AddCollectionFlagsToAllowOneAfcCallOnCollectionEnum: 49204591
  AddFamilyPage: 19928807
  AddPhoneButton: 11618552
  AddSBATSupportInSecureBootAI: 0
  AddSourceWindowFromViewNavigationRequested: 9205753
  AddSwitchAsyncContextToPositionerActivations: 9582236
  AddTextToSpeechPackages: 13516602
  AdfsEnrollmentForDeviceIdFlip: 19142932
  AdvancedColorBrightnessSlider: 12259052
  AdvancedColorSettingsPage: 10834416
  AdvancedGestureRecognition: 8052370
  AdvancedGraphicsSettings: 13686262
  AgeBasedAppBlocking: 7866683
  AgentActivationRuntimeAPI_AboveLock: 20829994
  AgentActivationRuntimeAPI_DefaultAgent_Power: 22434907
  AllowAllDevicesWhenIsolated: 0
  AllowAutoInstallOnAnyDiskSize: 17430650
  AllowBypassUndockedShellHostCheck: 44893524
  AllowConnectivityInStandby: 22073857
  AllowNotificationSound: 19552245
  AllowRenameOfExtensionOnlyFiles: 20240189
  AllowScoobeDeferralByUser: 18973123
  AllowShellScalingCacheFallback: 19218124
  AllowTiptsfExceptions: 9014903
  AlphaPinOption: 11353195
  AltTabMemoryLeak: 0
  AlwaysFailFastOnCoreAppLocalizeView: 6669906
  AlwaysLaunchExplorerInSeparateProcess: 18780676
  AlwaysProductKeyForOSActivation: 0
  AlwaysShowImmersiveCortanaOnVoiceActivation: 8584952
  AmbientMode: 6482515
  AnaheimEdgeVersionSessionContext: 22984758
  AndromedaStore: 11437626
  Annotations: 12221178
  AntiTampering: 19097068
  App2AppLaunchWork: 14939489
  AppBarCleanupAfterCrash: 47116114
  AppContractsCrashFix: 0
  AppDefaultsBrowserEnlightenmentDialog: 13651267
  AppDefaultsCloudEdition: 10014385
  AppDefaultsCloudFileLaunchContentUri: 21261388
  AppDefaultsCloudFileLaunchContentUriWCOS: 22608641
  AppDefaultsDeepLinkRemoval: 14794551
  AppDefaultsDesktop: 6614904
  AppDefaultsDomainJoinedAADDevices: 15815625
  AppDefaultsEdgeCampaignTesting: 17049655
  AppDefaultsEdgeCoinCampaign: 13974053
  AppDefaultsOpenWithAny: 14482024
  AppDefaultsPagePerformance: 19400313
  AppDefaultsPhone: 6506899
  AppDefaultsSetAppAsDefault: 21154688
  AppDefaultsWordPadSafelist: 0
  AppIndexerIconCacheLock: 0
  AppInstallBatching: 6867405
  AppInventory_VerifyAndNormalizeFilePath: 52083618
  AppListBackupStateCaptureTelemetryNotFiringLogs: 0
  AppLockerPolicyMergeFix: 0
  AppProviderVCDExamples: 8306460
  AppQuickActions: 5410762
  AppTimeLimits: 19253009
  AppUriHandlerWildcardSupport: 11539576
  AppVContainer: 8295088
  AppVContainerVfs: 8144398
  AppWindowBamo: 20770034
  ApplicationActivationWatcher: 21726163
  ApplicationGuardDownloadToHost: 13740217
  AppraiserAdlPipeline_Instrumentation: 48084555
  Appraiser_DataFile_NullAccessFix: 39382631
  Appx_CentennialLaunchResilience_BadAppDataFolder: 0
  ArrowKeysUnselect: 17685567
  ArsoForDesktopAad: 19437956
  ArsoForDesktopDJ: 21330961
  Arso_CredGuard: 21877377
  ArticulatedHand2DInteraction: 18127454
  ArticulatedHandData: 17781907
  AssignedAccessGlobalProfile: 21835607
  AssignedAccessSettingsAtomicConfiguration: 16615017
  AtomicCheckFailure: 0
  AttributeManagerSingleton: 37586555
  AttributeProvidersConcurrentRefresh: 44127408
  Audio_Capture_EndpointType: 12041418
  Audio_Capture_StreamCategory: 11902719
  Audio_MultiChannelRenderAttempted: 11831216
  Audio_Render_ChannelConfig: 12041542
  Audio_Render_EndpointType: 12041519
  Audio_Render_StreamCategory: 11902695
  Audio_Spatial_Render_EndpointType: 12035770
  Audio_Spatial_Render_SpatialMode: 12052500
  Audio_Spatial_Render_StreamCategory: 12062568
  Audio_Spatial_VSSPlayed: 11901839
  AuditPolicySACLFix: 0
  AuthManagerAPIExposesUserName: 0
  AutoCorrectionOneKeyReversion: 19697189
  AutoGameMode: 11015710
  AutoGameModeProfile: 11650261
  AutoGamePowerProfile: 14290802
  Autopilot: 18632135
  AutopilotESTS: 15705023
  AutopilotNetwork: 17630618
  AutopilotReset: 21412447
  AutopilotSurfaceHub22H2: 40042410
  AutopilotUpdateInOobe: 18248749
  AvSyncIssueAtmosDecoder: 0
  AzureFeatureSet: 15584519
  AzureFeaturesAndPolicies: 23348889
  BCastDvrEmDmaCompliance: 0
  BFSVCExFiles: 0
  BFSVCTelemetry: 0
  BLDataFix: 46010302
  BLEHeapLeakFix: 0
  BNODM: 52440395
  BNODU: 52440402
  BackPortSearchFullActivationTest: 52596046
  BackPortSearchFullActivationTest|mach2.warning.duplicate0: 49456391
  BackgroundTU: 50690508
  BackoffOnBatterySaver: 10526621
  BackportWin11Fixes: 47919543
  BackupAndRestore: 34853379
  BackupBannerL3Alerts: 48031278
  BackupNotify: 50690529
  BackupRestoreCoordinatorCore: 42285343
  BackupSignals: 44532755
  BackupStNotify: 50690558
  BackupStatus: 43857396
  BamQosGrouping: 0
  BannerOpportunity: 13686160
  BannersCanTargetKnownFolders: 17202054
  BannersKFMTemplate: 14105151
  BannersRegistryTesting: 18803627
  BarcelonaAppContainerLaunch: 18098385
  BatchedFeatureStateChange: 0
  BatchedPresentCausesFlashTearing: 0
  BingSearchButtonOnJpnCW_MoreDiscoverable: 48794884
  BitLockerMetadataExtensionForCVM: 0
  BitLocker_Encrypt_All_Drives: 13686439
  BitLocker_RP_AAD_Backup_Check: 21341508
  BlackForestShellSupport: 10960001
  BlockProviders: 12675530
  BlockTailoredScoobeBackupByCountry: 45511840
  BlockingFunctionMeasurementInContentProcessCreation: 12269434
  BlueLightReductionAppModeController: 11137471
  BluetoothA2DPSink: 4450109
  BluetoothA2DPSinkAbsoluteVolume: 16295586
  BluetoothAvrcpAsUserService: 16315746
  BluetoothConvergedAvrcp: 10826832
  BluetoothConvergedHfp: 7639556
  BluetoothFlyout: 19919111
  BluetoothGattRobustCaching: 16540499
  BluetoothGattServiceData_Api: 14188059
  BluetoothHfpHF: 4854405
  BluetoothLEAdvertisingV2: 0
  BluetoothLEAlternativePhySupport: 0
  BluetoothLEAlternativePhySupport_Api: 20977799
  BluetoothLEExtendedAdvertising: 0
  BluetoothLEExtendedAdvertising_Api: 20977847
  BluetoothLooselyCoupledPens: 14900538
  BluetoothProximityPlatform: 17815254
  BluetoothQualification: 15502027
  Bluetooth_InbandEnhancedScoOpenCommand: 0
  BonusBarCoherence: 21858649
  BoostPriorityAlwaysOnViewCreation: 22078216
  BopomofoOnGIP: 18071288
  BoundlessMesh: 7660207
  Broadcast: 5129928
  BrokeredCreateFile2: 5569419
  BthA2dpAbsoluteVolume: 153764
  BthCoreCx: 0
  BthReprocessWhitelistOnPowerTransitions: 0
  BufferCommands: 7471763
  Bug9772687: 9772687
  BugFixCassLoadApi: 51568279
  Bug_UseCommitTimerOnStart: 18031186
  Bug_UseCommitTimerOnStart_OnAND: 17898813
  C7P7q8k9: 0
  CAADJCSP: 20396543
  CAMETWLogging: 21043497
  CBA_SendPRTOnLogon: 0
  CBSWNFNotificationpublish: 0
  CDMLiteAssetsValidation: 44127416
  CDMLiteBackportV2: 43310905
  CDMLiteBackportV3: 45879529
  CDMLiteBackupSignals: 45027619
  CDMLiteDownloadAssets: 44127413
  CDPAFSProdDomainUri: 7776321
  CDPAFSPublishCortanaActivityType: 9427027
  CDPAggressiveTimers: 10139606
  CDPBluetoothGattTransport: 19261552
  CDPCloudClipboardMonitor: 11127429
  CDPLogLevelVerbose: 7245727
  CDPShouldDoFrequentEncryptionKeyRollover: 18210574
  CDPWifiDirectTransportUpgrader: 9322870
  CET_User_Audit_Livedump: 0
  CMITActivationSettingsPage: 32072588
  COINCampaignCopyPasteAcrossMultipApps: 17325299
  COINCampaignCopySameItemAgain: 17325319
  COINCampaignUndoPaste: 17325331
  CSIPLatform: 8423642
  CacheCleanup: 37066007
  CalendarQuickCompose: 21088047
  CandidateWindowRelE: 31849487
  CandidateWindowTipLinkCrash: 32293807
  CapabilityAccessTokenAPI: 21139028
  CaptureExplorerHydrationCallStacks: 14166282
  Capture_Picker: 0
  CastServerDefaultValue: 6997058
  CdplAppDataProtection: 18954006
  CdplProtectKnownUserFolders: 21852964
  CdplTestHooks: 17207064
  CdsMoreTipAdditionsAndTweaks: 0
  Census_Speech_Watson: 51759272
  Census_TryCatchRemoval: 37367356
  CentennialBanners: 13294624
  CentennialCallerXtokenSupport: 19928693
  CentennialCloudFilesRegistration: 8481732
  CentennialCloudFilesUninstallCleanup: 13381010
  CentennialContextMenuOrdering: 13482510
  CentennialIExplorerCommand: 5643234
  CentennialPreviewHandlers: 8284466
  CentennialPropertyHandlers: 8221526
  CentennialSetKnownFolder: 13133736
  CentennialShellNew: 6688715
  CentennialSkipCloudDownload: 16669717
  ChangeAllAppsHeaderText: 44741313
  ChangjieQuickOnGIP: 14312253
  ChsIMECWPerfSelfhostMeasure: 14532779
  ChtIme_SddsDictionary: 13000419
  ClassBasedExcludeRouteVPN: 0
  CldFltBlockSession0Hydration: 0
  CldFltDiagMode: 0
  Cldflt_Purgable_EA_Telemetry: 0
  ClientRecoveryPasswordRotation: 18157663
  ClipESU: 0
  ClipESU_Diagnostic: 0
  ClipboardDiscoverabilityExperiment19H2: 18692016
  ClipboardHistoryBuffer: 13073688
  ClipboardRetriesRelC: 31039808
  ClipboardShellUI: 14903304
  ClipboardUserAttribution: 17774328
  CloudAndHistoryClipboardAPIs: 15085990
  CloudDownloadAndGo: 7007735
  CloudExperienceHostLaunchTask: 19581552
  CloudFileAppInitiatedHydration: 8302267
  CloudFileCopyOptimization: 0
  CloudFileDisguisePlaceholders: 0
  CloudFileDisguisePlaceholdersForGUIApps: 0
  CloudFileNavPaneAllPrimaryStates: 13822262
  CloudFileProgress: 6067484
  CloudFileRecycleBin: 6165239
  CloudFileShowPrimaryIconOverlaysOnDesktop: 11985136
  CloudFileStabilization: 5654988
  CloudFileStateIcon: 394658
  CloudHelp: 6833833
  CloudProviderStatusAPI: 49802581
  CloudStore: 6201249
  CloudStoreBackupRestore: 39521474
  CloudStoreBackupRestoreForAAD: 29796575
  CloudStoreBackupRestoreForLargeBlob: 29898970
  CloudStoreBackupRestoreOnWcos: 29795560
  CloudStoreCollectionItemsOptions: 49615603
  CloudStoreDiagnostics: 6624442
  CloudStoreDirectPDRSClient: 43857397
  CloudStoreInCloudExperienceHost: 44604678
  CloudStoreLoadOnAllAccounts: 46852395
  CloudStoreOnActivityFeed: 10942792
  CloudStoreOnActivityFeedOnWcos: 16311570
  CloudStoreOnWindowsUdk: 20357897
  CloudStorePolicySyncOnSubstrate: 14114247
  CloudStoreResiliency: 42325580
  CloudStoreSyncOnSubstrate: 13273215
  CloudStoreSyncOnSubstrateForAAD: 14114146
  CloudStoreTimeoutExceptions: 49239926
  CloudSuggestionUpdate: 49332391
  CloudSuggestionUpdate_OSClient: 49565920
  CloudTrust: 12730897
  CnnAntiSpoofingDataCollection: 11218371
  CodeIntegrityReplayEAs: 0
  CollectionFixForDeviceEntitlement: 0
  CombinedDataUsageStatusPage: 21743692
  CommandListBasedTransparency: 11793516
  CompUIForEmbeddedPdf: 9669088
  CompatBuildInVb: 48552977
  CompatFeatureSafeguard: 47234579
  Compattelrunner_RegDisablePredefinedCache: 46027791
  ComponentUICShellPolicy: 14446133
  ComposerScalingPolicy: 14563840
  CompositionFenceSynchronizedPresents: 7364542
  ConciergeUSBConfig: 6330561
  ConditionalAccess: 0
  ConfigurableCopilotCommand: 45870834
  ConfigurableEligibilityHttpDefaultResultForCopilot: 47480023
  ConnectUXSearch: 5678281
  ConnectedFilesCache: 20169383
  ConsentGating: 44653065
  ConsentGatingForAssets: 47287096
  ConsentRoaming: 40896275
  ConsumerASR: 15399735
  ContainerOSDisable: 21184109
  Containers_DynamicDeviceSupport: 19113216
  ContentDeliveryManagerRS3Scalability: 11171023
  ContentDeliveryPolicyRestrictions: 4877938
  ControlAccountsServiceBackgroundTask: 44564887
  ControlCreative: 39558955
  ControlIndexingOnBattery: 13610405
  ControlRulesEngineStartAccountBadging: 43698026
  CopilotActiveStateFromEdge: 47530616
  CopilotDefaultToFalseForBlockedCountries: 49027835
  CopilotDesktopIconsFixWithIface: 0
  CopilotEligibilityRedirectFix: 0
  CopilotForADUsers: 48141534
  CopilotHWFloorCheck: 49412065
  CopilotLaunchActivateExplorer: 0
  CopilotPWA_CatchExceptionOnTaskbarPinning: 0
  CopilotPWA_DisableOtherEntryPoints: 0
  CopilotPWA_HardwareKeyWin10: 0
  CopilotPWA_InstallOnLogon: 0
  CopilotPWA_PinToTaskbarOnLogon: 0
  CopilotPWA_PrimaryKey: 0
  CopilotPWA_StampInstalledForSysprep: 0
  CopilotPWA_TIPTest_InstallEligibility: 0
  CopilotTaskbarIntegration: 46686174
  CopyDriverStore: 0
  CopyDriverToSystem32: 0
  CopyFileFATFix: 0
  CopyFileImprovement: 0
  CopyFilesToManagedAndUnmanagedSyncRoots: 7242324
  CopyLinkInShareUI: 11184089
  CoreApplicationShutdown: 11449154
  CoreOobeTelemetry: 12135022
  CorporateIdentifiersSupport: 0
  CorrectAvWhenBuildingLoadAckMutex: 48378078
  CorrectiveGesture: 8644914
  CortanaAvatarOnActionCenter: 11532590
  CortanaChangeSettingValue: 12515934
  CortanaEmptyRecycleBin: 13517592
  CortanaNotificationPromotion: 10998643
  CortanaOnLockOutProcModel: 9223629
  CortanaOnSpotlight: 11545976
  CortanaOpenKnownFolder: 11861797
  CortanaPersonainActionCenter: 13615582
  CortanaSetDesktopWallpaper: 12276201
  CortanaSetQuietHours: 16533547
  CortanaWindowsSearchSettings: 12716999
  CreativeExpressionEvaluation: 9669601
  CrossContainerAuth: 22096226
  CrossDevice: 49027547
  CtacSessionContext: 32137669
  CtrlBackspaceRemovesWord: 17677214
  CurrentVmVersionIsDefault: 11906105
  CustomFontPathRelA: 29216401
  CustomServerError: 43044814
  CvmVerifierCrashFix: 0
  CxhExpandedWebAppContext: 25416289
  CxhUdkAccess: 35434961
  CxhWamLauncher: 43855800
  D3D11MaxFrameLatencyOverride: 21084512
  D3D11On12DecodeArrayOfTexture: 19892645
  D3D11On12DeferredContexts: 13815251
  D3D11On12Multithreading: 13815217
  D3D12ContentProtection: 11067548
  D3D12DeviceRemovedExtendedData: 12841628
  D3D12DeviceRemovedExtendedDataAlwaysOn: 17728684
  D3D12EnableDDon12: 0
  D3D12ExperimentalShaderModels: 8482022
  D3D12Force11on12: 12862045
  D3D12Force9on12: 12881744
  D3D12ForceDDon12: 0
  D3D12HeapPriorities: 8187072
  D3D12LogHeapAllocationInfoOnOldDrivers: 8793106
  D3D12MetaCommand: 14291127
  D3D12MotionEstimation: 12839716
  D3D12OnDXCore: 18995079
  D3D12PassExperiment: 8305922
  D3D12PeerToPeerAtomics: 12944950
  D3D12PinResources: 22965649
  D3D12Redist: 20160405
  D3D12SRVOnlyTiledResourceTier3: 14611894
  D3D12TiledResourceTier4: 13847762
  D3D12VariableRateShading: 16649109
  D3D12Video: 5642192
  D3D12VideoAllowListDevMode: 21834402
  D3D12VideoDecodeTiers: 11964724
  D3D12VideoEncryptedBitstream: 12867898
  D3D12VideoExtensionCommands: 18244751
  D3D12WarpProtectedResources: 14155817
  D3D12WarpVideo: 12804255
  D3D1X32KTexture2D: 16726471
  D3D1XDisplayable: 16721823
  D3D9OverlayWin7Blt: 0
  D3D9_GameConfigStore_Override: 11420000
  D3D9_WindowAndDisplayMismatchShim: 11576687
  D3DShaderCache: 7881243
  D3DXboxOnPC: 12862046
  DBUpdateFlighting: 47095722
  DESEnableBrightnessHotkeysWithoutPowerGuids: 21706588
  DO_MccHostConfigUpdates: 0
  DUCForIoTEnterprise: 31949603
  DXCore_SystemFileMappings: 22765950
  DXGIEnableFullScreenInRemoteSession: 19316777
  DXGIOnDDisplay: 11425330
  DXGI_2DListQueries: 16273325
  DXGI_DList_Reparenting_Decision: 18671492
  DXGI_DxDb_Reparenting_Custom: 20756507
  DXGI_FullscreenProxyWindowPromotion: 10772867
  DXGI_WindowAndDisplayMismatchShim: 11576689
  DXGI_eFSE_Enablement_Policy: 13740155
  DXGI_eFSE_OnByDefaultWithPromotion: 19141198
  DafEscl: 33953685
  DataLeak: 0
  Dcr_22_12_NonSec: 0
  Dcr_23_01_NonSec: 0
  Dcr_23_02_NonSec: 0
  Dcr_23_03_NonSec: 0
  Dcr_23_04_NonSec: 0
  Dcr_23_05_NonSec: 0
  Dcr_23_06_NonSec: 0
  Dcr_23_07_NonSec: 0
  Dcr_23_08_NonSec: 0
  Dcr_23_09_NonSec: 0
  Dcr_23_10_NonSec: 0
  Dcr_23_11_NonSec: 0
  Dcr_23_12_NonSec: 0
  Dcr_24_01_NonSec: 0
  Dcr_24_02_NonSec: 0
  Dcr_24_03_NonSec: 0
  Dcr_24_04_NonSec: 0
  Dcr_24_05_NonSec: 0
  Dcr_24_06_NonSec: 0
  Dcr_Future: 0
  DeclarativeIsolation: 10964263
  DeclaredConfiguration_Allow_Custom_Endpoint_3rd_Party: 44700043
  DeclaredConfiguration_BulkTemplate: 43981794
  DeclaredConfiguration_BulkTemplate_CheckSum: 48860261
  DeclaredConfiguration_Desktop: 32303130
  DeclaredConfiguration_DriftControl: 43587418
  DeclaredConfiguration_MultipleAuthority: 42075907
  DeclaredConfiguration_MultipleAuthority_ForAll: 43292419
  DeclaredConfiguration_MultipleAuthority_NotConflictForSameValue: 44626014
  DeclaredConfiguration_MultipleAuthority_WithDeletion: 43114276
  DeclaredConfiguration_SupportNotConfigured: 42236871
  DecoupleScoobeFromUpgradeOnLogon: 21004556
  DecreaseTabSuspensionDelay: 14184448
  DeepInferno: 11038064
  DefaultAppUpdates: 23109802
  DefaultBrowserSettings: 23562335
  DefaultDownloadsSorting: 18001239
  DefaultEncoding: 0
  DefaultToastNoToast: 0
  DefaultUser: 14861475
  DeliverViaSendMessage: 0
  DeliveryOptimization_Vibranium_UISettings: 21425853
  DeprecateRX: 6478855
  DepthReprojectionOnSydney: 20149162
  DesktopControlCenter: 10971239
  DesktopFidoAadOobe: 23257956
  DesktopFidoAadPinReset: 23257967
  DesktopFidoAadWebSignIn: 23257963
  DesktopFidoMsaOobe: 23257765
  DesktopFidoMsaPinReset: 23257924
  DesktopFidoMsaWebSignIn: 23257912
  DesktopIconLayoutLinkWithShift: 10971873
  DesktopIconLayoutRefactor: 3261926
  DesktopLocationTriggering: 13909636
  DesktopSecondChanceOobe: 16198872
  DesktopSpotlight: 49203500
  DesktopSpotlightCleanupOnMainVKDisablement: 48114077
  DesktopSpotlightSetActiveIndexTraceCrash: 52129064
  DesktopSpotlightSystemSettingsPageTrigger: 42829622
  DesktopSpotlightToastForOnByDefault: 46401678
  DesktopSpotlightUdkOnByDefault: 45848734
  DesktopStartDefaultWebView: 21302095
  DesktopToastViewAlwaysShowDismiss: 26524691
  DesktopToastViewWithAttribution: 26524665
  DesktopWorkAreaDPIAware: 8278123
  DestlistLocking: 19222576
  DetailedAppInv: 24645733
  DetectSSIRPKickbackState: 0
  DevHomeStub_Provision_ARS: 0
  DevInv_BIOSNotWMI: 47644489
  DevInv_EventLeak: 41505638
  DevModeInternal: 7631201
  Devi_Back_Handler: 49165411
  DeviceDelete: 13404804
  DeviceDisplayNameSetup: 14845712
  DeviceFamilyOverride: 15812352
  DeviceFormatShimForVSS: 21650929
  DeviceIntegrationPolicy: 44532601
  DeviceManagementBroker: 18286859
  DeviceManagementContainer: 18995725
  DeviceManagementContainerEnabled: 21464537
  DeviceManagementOutprocCSPs: 8426306
  DeviceManagementRunCspInContainer: 21044226
  DeviceManagementWin32AppSettingProviderOptimization: 22441698
  DeviceMetadata_CombinedQuery: 21151430
  DevicePolicyCheck: 46605382
  Devinv_UseTempCacheOnError: 52846520
  DhcpClientV6UseWakeUpPatternInCS: 0
  DigitsSubstitutionSetting: 20516266
  DirectManipulationEvents: 14687480
  DirectedFx: 0
  DirectoryEnumFailOnLongSymlinkPaths: 0
  DisableAutoLaunch: 0
  DisableCRC32: 21092406
  DisableDynamicContent: 19675651
  DisableLowQosTimerResolution: 0
  DisableUniqueServiceDisplayNameValidation: 10036267
  DisplayAdapterProperties: 25806621
  DisplayKeys: 11608957
  DisplayProvider: 36878944
  DisplayUserExperienceInfo: 21145007
  DmaSsoMSACompliance: 45292521
  DmaSyncCrossThreadComCallFix: 49293359
  DmaUtcUpdate: 0
  DoNotDisturbMigrationLogOnTask: 48543305
  DocumentFocus: 3731051
  DoubleCopyOptIn: 18515791
  DownloadAcceleratorMovesForegroundPermissions: 23415849
  DownloadCDMLiteAssestsAsJpg: 46036456
  DownloadInputHistryFromCDS: 20128673
  DownloadsStorageSense: 11315150
  DragAndDropSearch: 16533548
  DragDropContinuation: 15310837
  DragInPdf: 17374529
  DraggableThumbnailAfterSnip: 20684469
  DualEngine_AllowF12: 23071760
  DualEngine_ReliableClose: 21879352
  DualEnrollment: 0
  DuiTicImprovements: 9043033
  DynamicExperiencePolicyEnforcement: 11705370
  DynamicLockImprovements: 18367428
  DynamicProgIdSupport: 22456928
  EDPOpenWith: 6989120
  EPUB_DisableSecurityChecks: 12923997
  EPUB_HostExtension: 15477137
  EapTeap: 20577243
  EarlyAdopterContentRing: 5943489
  EasyNotificationsSettingsL2: 20335258
  EdgeSpartanDesktopAppOnWCOS: 20892916
  EdgeTcpConfig: 11800907
  EmbeddedFetch: 12274531
  EmbeddedPrint: 13876261
  EmptyFiles: 21093963
  EmptyStageBackgroundImage: 32090263
  EmulateMobilePersonalityOnDesktop: 8039924
  EnableAADNgcKeysInWebAuthn: 21830305
  EnableBackgroundTasks: 21008641
  EnableCalendarViewFeedback: 5882766
  EnableCopilotForLocalAccounts: 47247224
  EnableDisplayColorManagementApi: 19574848
  EnableDisplayColorManagementApiMSCMSPassthrough: 19736265
  EnableGpuPVFor2_4Drivers: 0
  EnableHostResourceSharing: 0
  EnableINFProvisioningOfWCGOnByDefault: 15711028
  EnableLockTracing: 14643137
  EnableMSAWASCFlow: 44671690
  EnableMSIEFTPDllTelemetry: 0
  EnableOSConfigScenariosForDesktop: 45091712
